ID,City,State,State Abbr,Population,School Districts,Elementary Schools,Elementary Enrollment,Median HH Income,College %,STEM %,COL Index,Metro Income,National Brand Count (Weighted),Local Provider Estimate,Demand Adjusted Market,CSI Score,Saturation Category,Brand Detail,Confidence,Last Updated
"298","Port Orange city","Florida","FL","66556","","6","2640","65026","","10.9","102.28","65429","1","8","2641.056","0.003377437","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"176","Yorba Linda city","California","CA","66489","","8","3520","148325","","12.4","112.59","77196","1","11","8032.369","0.0014391768","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"796","Sammamish city","Washington","WA","66474","","9","3960","215047","","14.1","110.04","76049","1","12","13101.325","0.0009831067","very_high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"813","Janesville city","Wisconsin","WI","66428","1","14","6160","68610","","20.3","91.82","61831","1","18","6502.1167","0.0029959474","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"177","Brentwood city","California","CA","66286","2","9","3960","134689","","12.4","112.59","77196","1","12","8205.668","0.0015696466","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"797","Shoreline city","Washington","WA","66251","1","8","3520","106184","","14.1","110.04","76049","1","11","5750.272","0.0020103396","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"178","Union City city","California","CA","66196","2","6","2640","138013","","12.4","112.59","77196","1","8","5605.451","0.0015913082","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"732","Victoria city","Texas","TX","66020","3","15","6600","64832","","14.5","90.96","63767","1","20","6582.9414","0.0031596818","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"362","Palatine village","Illinois","IL","65951","2","10","4400","93383","","13.4","101.21","68044","1","13","6321.311","0.0022463696","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"363","Skokie village","Illinois","IL","65850","6","9","3960","91892","","13.4","101.21","68044","1","12","5598.3433","0.0023006806","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"449","Waltham city","Massachusetts","MA","65849","1","7","3080","113443","","10.9","109.43","85441","1","9","5375.453","0.0019049557","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"733","Kyle city","Texas","TX","65833","1","7","3080","85199","","14.5","97.41","63767","1","9","4037.1218","0.0025364605","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"600","Lorain city","Ohio","OH","65751","9","15","6600","46562","","16.6","91.51","58236","1","20","4727.834","0.004399478","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"816","Cheyenne city","Wyoming","WY","65704","4","26","11440","74989","","17","94.19","77768","1","34","13198.064","0.00267615","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"238","Parker town","Colorado","CO","65473","","18","7920","126615","","12","87.16","76685","1","24","15427.551","0.001604921","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"387","Muncie city","Indiana","IN","65320","7","9","3960","40309","","21.5","88.2","58671","1","12","2455.7483","0.005244837","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"495","Burnsville city","Minnesota","MN","64864","2","9","3960","85801","","15.6","97.46","69539","1","12","5227.2607","0.0024640055","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"523","Bellevue city","Nebraska","NE","64777","1","18","7920","79839","","15.8","114.02","66365","1","24","9728.075","0.0025452105","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"179","South San Francisco city","California","CA","64660","1","7","3080","127062","","12.4","112.59","77196","1","9","6020.784","0.0017007752","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"425","Kenner city","Louisiana","LA","64650","","8","3520","60557","","15.5","90.49","55384","1","11","3279.3945","0.003525041","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"40","North Little Rock city","Arkansas","AR","64498","2","14","6160","49166","","17.7","89.34","53709","1","18","4659.424","0.004180774","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"798","Richland city","Washington","WA","64372","","9","3960","89283","","14.1","104.41","76049","1","12","5439.395","0.0023679105","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"758","Millcreek city","Utah","UT","64217","2","14","6160","88186","","17.4","94.59","60765","1","18","8357.319","0.0023308909","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"180","Laguna Niguel city","California","CA","64185","2","8","3520","135822","","12.4","112.59","77196","1","11","7355.2837","0.0015716593","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"9","Madison city","Alabama","AL","64029","1","8","3520","118132","","18.2","95.53","51697","1","11","6397.3022","0.0018070117","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"583","Chapel Hill town","North Carolina","NC","64028","2","12","5280","85940","","14.9","97.08","59092","1","16","6980.972","0.0024122715","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"601","Hamilton city","Ohio","OH","63953","6","14","6160","52995","","16.6","91.51","58236","1","18","5022.2954","0.0038787045","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"663","Hendersonville city","Tennessee","TN","63947","","9","3960","86954","","15.8","91.8","59107","1","12","5297.5054","0.002431333","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"615","Moore city","Oklahoma","OK","63845","1","13","5720","73285","","14.5","88.81","57916","1","17","6449.08","0.0028159055","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"496","Coon Rapids city","Minnesota","MN","63807","3","8","3520","85445","","15.6","97.46","69539","1","11","4627.1753","0.0024982844","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"563","Utica city","New York","NY","63660","1","11","4840","48212","","8.3","89.92","77461","1","15","3589.9397","0.0043231924","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"181","Lynwood city","California","CA","63596","2","13","5720","67350","","12.4","112.59","77196","1","17","5926.8","0.003064048","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"182","Porterville city","California","CA","63517","8","19","8360","55785","","12.4","112.59","77196","1","25","7174.809","0.00363494","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"299","Palm Beach Gardens city","Florida","FL","63284","","7","3080","106544","","10.9","102.28","65429","1","9","5048.5464","0.0020283065","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"300","Wellington village","Florida","FL","63258","","7","3080","105848","","10.9","102.28","65429","1","9","5015.567","0.0020416437","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"426","Bossier City city","Louisiana","LA","63218","","13","5720","54100","","15.5","88.8","55384","1","17","4760.8","0.003814485","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"330","Marietta city","Georgia","GA","63122","2","37","16280","67589","","13.4","95.68","57396","1","49","16928.445","0.002944157","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"388","Westfield city","Indiana","IN","62994","1","6","2640","117519","","21.5","91.88","58671","1","8","4773.0796","0.0018688145","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"301","Jupiter town","Florida","FL","62987","","6","2640","105413","","10.9","102.28","65429","1","8","4281.3896","0.0020834357","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"183","Woodland city","California","CA","62983","3","11","4840","84494","","12.4","98.77","77196","1","15","6291.553","0.0024667995","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"734","Wylie city","Texas","TX","62954","1","8","3520","109465","","14.5","97.41","63767","1","11","5927.9507","0.0019500836","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"497","Eden Prairie city","Minnesota","MN","62905","2","7","3080","129345","","15.6","97.46","69539","1","9","6128.963","0.0016707557","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"302","Apopka city","Florida","FL","62777","","10","4400","87394","","10.9","102.28","65429","1","13","5915.9014","0.0024003105","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"799","Lakewood city","Washington","WA","62709","2","11","4840","65531","","14.1","110.04","76049","1","15","4879.539","0.0031806282","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"405","Council Bluffs city","Iowa","IA","62665","3","11","4840","61181","","19.6","88.35","61209","1","15","4555.6313","0.0034067726","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"184","San Clemente city","California","CA","62627","","7","3080","134730","","12.4","112.59","77196","1","9","6384.1294","0.0016039775","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"185","Santa Cruz city","California","CA","62581","10","13","5720","105491","","12.4","114.74","77196","1","17","9283.208","0.0019562203","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"564","White Plains city","New York","NY","62561","1","7","3080","109551","","8.3","107.56","77461","1","9","5191.032","0.0019726327","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"475","Pontiac city","Michigan","MI","62528","6","6","2640","40307","","18.2","93.59","58012","1","8","1637.0844","0.0054487116","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"30","Marana town","Arizona","AZ","62380","1","5","2200","105624","","13.1","99.99","59060","1","7","3574.9663","0.0021258942","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"759","Herriman city","Utah","UT","62352","4","8","3520","115198","","17.4","94.59","60765","1","11","6238.415","0.0018530348","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"303","North Miami city","Florida","FL","62202","","7","3080","49069","","10.9","102.28","65429","1","9","2325.1157","0.004404082","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"247","Bristol city","Connecticut","CT","62195","1","7","3080","82094","","12.9","86.24","85411","1","9","3889.9927","0.0026323958","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"544","Vineland city","New Jersey","NJ","62070","5","10","4400","63468","","9.7","92.87","77443","1","13","4296.2954","0.003305173","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"627","Corvallis city","Oregon","OR","61993","1","9","3960","61610","","15.7","106.08","63669","1","12","3753.4707","0.0034314906","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"450","Taunton city","Massachusetts","MA","61936","2","5","2200","72782","","10.9","91.41","85441","1","7","2463.3909","0.0030851783","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"41","Bentonville city","Arkansas","AR","61791","4","13","5720","99074","","17.7","86.91","53709","1","17","8718.512","0.0020829241","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"476","Taylor city","Michigan","MI","61544","5","10","4400","59352","","18.2","93.59","58012","1","13","4017.6738","0.0035343836","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"513","St. Peters city","Missouri","MO","61398","1","8","3520","88708","","14.7","99.86","58525","1","11","4803.8794","0.0024063885","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"186","La Habra city","California","CA","61391","1","10","4400","93801","","12.4","112.59","77196","1","13","6349.606","0.002236359","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"584","Burlington city","North Carolina","NC","61365","2","9","3960","52963","","14.9","92.02","59092","1","12","3226.669","0.003991733","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"514","Blue Springs city","Missouri","MO","61246","1","10","4400","82965","","14.7","90.99","58525","1","13","5616.0923","0.0025284486","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"735","Little Elm city","Texas","TX","61219","1","7","3080","110218","","14.5","97.41","63767","1","9","5222.6377","0.0019606953","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"628","Springfield city","Oregon","OR","61182","1","12","5280","60982","","15.7","89.7","63669","1","16","4953.6147","0.0033995376","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"187","Encinitas city","California","CA","61137","4","6","2640","142506","","12.4","112.59","77196","1","8","5787.936","0.0015411366","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"477","Dearborn Heights city","Michigan","MI","61040","6","10","4400","58335","","18.2","93.59","58012","1","13","3948.8308","0.003596001","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"331","Stonecrest city","Georgia","GA","61015","1","18","7920","63438","","13.4","95.68","57396","1","24","7729.6763","0.0032032388","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"248","Meriden city","Connecticut","CT","60849","1","8","3520","63671","","12.9","106.36","85411","1","11","3448.0295","0.0033526395","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"188","La Mesa city","California","CA","60767","5","10","4400","83649","","12.4","112.59","77196","1","13","5662.394","0.0025077732","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"451","Revere city","Massachusetts","MA","60702","1","6","2640","78968","","10.9","109.43","85441","1","8","3207.3157","0.0027811418","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"419","Owensboro city","Kentucky","KY","60675","2","15","6600","51982","","17.7","88.61","52629","1","20","5278.1724","0.003940758","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"304","Margate city","Florida","FL","60650","","5","2200","56324","","10.9","102.28","65429","1","7","1906.3508","0.0039866744","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"189","Montebello city","California","CA","60617","1","5","2200","72317","","12.4","112.59","77196","1","7","2447.6523","0.0031050162","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"190","Hanford city","California","CA","60594","9","15","6600","73819","","12.4","102.34","77196","1","20","7495.468","0.0027750102","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"760","Eagle Mountain city","Utah","UT","60575","2","9","3960","100837","","17.4","94.59","60765","1","12","6143.3003","0.002096593","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"585","Kannapolis city","North Carolina","NC","60521","2","9","3960","66487","","14.9","94.01","59092","1","12","4050.5925","0.0031797816","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"191","Gilroy city","California","CA","60390","2","8","3520","127391","","12.4","112.59","77196","1","11","6898.7124","0.0016756749","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"664","Smyrna town","Tennessee","TN","60302","","9","3960","76115","","15.8","91.8","59107","1","12","4637.16","0.0027775622","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"452","Weymouth Town city","Massachusetts","MA","60159","1","5","2200","95879","","10.9","109.43","85441","1","7","3245.1355","0.002341967","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"389","Kokomo city","Indiana","IN","60093","4","11","4840","53967","","21.5","86.79","58671","1","15","4018.4658","0.0038621705","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"519","Great Falls city","Montana","MT","60013","5","16","7040","58272","","12.6","91.18","62086","1","21","6311.3057","0.0035048216","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"736","Euless city","Texas","TX","60010","1","9","3960","77403","","14.5","97.41","63767","1","12","4715.629","0.002731343","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"305","Winter Haven city","Florida","FL","59975","","12","5280","56425","","10.9","96.15","65429","1","16","4583.4463","0.0036740913","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"192","San Rafael city","California","CA","59961","6","10","4400","113839","","12.4","112.59","77196","1","13","7706.0244","0.001842714","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"453","Medford city","Massachusetts","MA","59898","1","4","1760","114863","","10.9","105.73","85441","1","5","3110.1367","0.002019204","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"591","Grand Forks city","North Dakota","ND","59845","5","10","4400","59079","","17.1","86.79","71011","1","13","3999.1938","0.0035507157","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"814","West Allis city","Wisconsin","WI","59784","1","7","3080","64888","","20.3","92.4","61831","1","9","3074.6929","0.003330414","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"306","Coconut Creek city","Florida","FL","59721","","4","1760","72740","","10.9","102.28","65429","1","5","1969.5754","0.0031885044","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"565","Hempstead village","New York","NY","59569","3","6","2640","80350","","8.3","107.56","77461","1","8","3263.4463","0.002733307","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"193","Beaumont city","California","CA","59502","3","8","3520","102469","","12.4","91.08","77196","1","11","5549.0903","0.0020832242","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"414","Lenexa city","Kansas","KS","59427","","7","3080","101074","","17.2","89.61","61875","1","9","4789.3525","0.0021380761","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"665","Spring Hill city","Tennessee","TN","59398","","7","3080","104880","","15.8","91.8","59107","1","9","4969.6987","0.0020604872","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"194","Petaluma city","California","CA","59393","14","25","11000","108527","","12.4","112.52","77196","1","33","18366.107","0.001851236","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"332","Brookhaven city","Georgia","GA","59370","","4","1760","114570","","13.4","95.68","57396","1","5","3102.2031","0.0020243677","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"195","Pico Rivera city","California","CA","59363","1","9","3960","82539","","12.4","112.59","77196","1","12","5028.53","0.0025613848","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"545","Hoboken city","New Jersey","NJ","59149","4","5","2200","168137","","9.7","108.76","77443","1","7","5690.791","0.001335491","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"602","Youngstown city","Ohio","OH","59123","14","19","8360","34295","","16.6","86.49","58236","1","25","4410.8647","0.005912673","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"196","Santee city","California","CA","59104","1","8","3520","101777","","12.4","112.59","77196","1","11","5511.616","0.0020973885","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"31","Lake Havasu City city","Arizona","AZ","59037","2","8","3520","64027","","13.1","92.77","59060","1","11","3467.3083","0.0033339984","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"406","Dubuque city","Iowa","IA","58987","1","12","5280","63520","","19.6","86.37","61209","1","16","5159.7783","0.0032637059","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"197","Gardena city","California","CA","58921","4","10","4400","75443","","12.4","112.59","77196","1","13","5106.9106","0.002780546","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"364","Des Plaines city","Illinois","IL","58832","3","12","5280","86552","","13.4","101.21","68044","1","16","7030.6855","0.0023952145","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"817","Casper city","Wyoming","WY","58823","2","18","7920","67011","","17","92.07","77768","1","24","8165.0327","0.0030324436","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"198","Cupertino city","California","CA","58710","","7","3080","223667","","12.4","112.59","77196","1","9","10598.375","0.0009661859","very_high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"800","Lacey city","Washington","WA","58644","1","13","5720","79874","","14.1","110.04","76049","1","17","7028.912","0.0025836146","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"390","Terre Haute city","Indiana","IN","58531","2","13","5720","41230","","21.5","86.83","58671","1","17","3628.24","0.0050051818","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"616","Midwest City city","Oklahoma","OK","58505","4","5","2200","56811","","14.5","88.81","57916","1","7","1922.8337","0.0039524995","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"199","National City city","California","CA","58460","3","11","4840","59850","","12.4","112.59","77196","1","15","4456.523","0.0034825355","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"638","Lancaster city","Pennsylvania","PA","58441","6","23","10120","61014","","13.9","96.6","65078","1","30","9499.41","0.0033012575","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"432","Bowie city","Maryland","MD","58421","","10","4400","138797","","9.8","104.89","70781","1","13","9395.489","0.0015113635","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"478","Royal Oak city","Michigan","MI","58251","2","6","2640","92799","","18.2","93.59","58012","1","8","3769.0671","0.0023666334","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"342","Pocatello city","Idaho","ID","58231","2","12","5280","56115","","17.5","87.32","57034","1","16","4558.2646","0.0036943883","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"307","Bradenton city","Florida","FL","58184","1","25","11000","55795","","10.9","101.59","65429","1","33","9442.23","0.003600844","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"530","Carson City","Nevada","NV","58148","2","8","3520","67465","","12.4","94.45","62726","1","11","3653.4893","0.0031640986","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"603","Springfield city","Ohio","OH","58138","10","15","6600","45113","","16.6","89.7","58236","1","20","4580.7046","0.004540786","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"479","St. Clair Shores city","Michigan","MI","58077","2","8","3520","71481","","18.2","93.59","58012","1","11","3870.9712","0.0029863308","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"365","Orland Park village","Illinois","IL","58020","2","9","3960","97365","","13.4","101.21","68044","1","12","5931.7754","0.0021713567","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"200","Monterey Park city","California","CA","57996","","8","3520","76892","","12.4","112.59","77196","1","11","4163.9976","0.0027761785","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"10","Decatur city","Alabama","AL","57974","2","12","5280","55164","","18.2","87.43","51697","1","16","4481.014","0.0037580777","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"520","Bozeman city","Montana","MT","57894","8","15","6600","74113","","12.6","94.76","62086","1","20","7525.32","0.002764002","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"737","Texas City city","Texas","TX","57875","2","5","2200","61359","","14.5","97.41","63767","1","7","2076.766","0.0036595357","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"761","Taylorsville city","Utah","UT","57819","","3","1320","81417","","17.4","94.59","60765","1","4","1653.3914","0.0029998946","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"308","Sarasota city","Florida","FL","57764","1","21","9240","68870","","10.9","101.59","65429","1","28","9790.136","0.002933565","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"503","Southaven city","Mississippi","MS","57493","","6","2640","72513","","16.8","87.34","46984","1","8","2945.1433","0.003028715","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"546","New Brunswick city","New Jersey","NJ","57487","3","10","4400","57138","","9.7","108.76","77443","1","13","3867.803","0.0036713348","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"762","Saratoga Springs city","Utah","UT","57411","2","9","3960","117005","","17.4","94.59","60765","1","12","7128.3047","0.0018068813","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"343","Coeur d'Alene city","Idaho","ID","57355","3","7","3080","65786","","17.5","93.71","57034","1","9","3117.2444","0.0032849526","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"629","Tigard city","Oregon","OR","57301","1","8","3520","101354","","15.7","106.61","63669","1","11","5488.709","0.002106142","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"333","Smyrna city","Georgia","GA","57177","2","10","4400","92258","","13.4","95.68","57396","1","13","6245.1567","0.002273762","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"630","Albany city","Oregon","OR","57156","2","12","5280","69777","","15.7","86.12","63669","1","16","5668.0396","0.002971045","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"309","Bonita Springs city","Florida","FL","57112","","4","1760","84668","","10.9","102.28","65429","1","5","2292.5488","0.002739309","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"666","Kingsport city","Tennessee","TN","57109","1","13","5720","48228","","15.8","86.24","59107","1","17","4244.064","0.004278918","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"604","Kettering city","Ohio","OH","57028","2","8","3520","69818","","16.6","91.45","58236","1","11","3780.913","0.0030574624","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"547","Perth Amboy city","New Jersey","NJ","56939","3","7","3080","56239","","9.7","108.76","77443","1","9","2664.8633","0.0038425985","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"763","Logan city","Utah","UT","56770","5","10","4400","52473","","17.4","92.7","60765","1","13","3552.0186","0.003997727","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"586","Wake Forest town","North Carolina","NC","56764","6","8","3520","115159","","14.9","94.01","59092","1","11","6236.3027","0.0018536624","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"738","DeSoto city","Texas","TX","56711","3","6","2640","81736","","14.5","97.41","63767","1","8","3319.739","0.002686958","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"667","Bartlett city","Tennessee","TN","56708","1","7","3080","94603","","15.8","91.8","59107","1","9","4482.7266","0.0022843238","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"366","Oak Lawn village","Illinois","IL","56531","5","8","3520","77221","","13.4","101.21","68044","1","11","4181.814","0.0027643505","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"548","Plainfield city","New Jersey","NJ","56507","6","11","4840","70712","","9.7","108.76","77443","1","15","5265.324","0.0029475868","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"201","Highland city","California","CA","56499","2","10","4400","72222","","12.4","112.59","77196","1","13","4888.874","0.0029045544","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"801","Olympia city","Washington","WA","56271","3","15","6600","73851","","14.1","107.51","76049","1","20","7498.717","0.0027738078","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"202","Lincoln city","California","CA","56268","3","7","3080","99434","","12.4","91.98","77196","1","9","4711.6416","0.0021733402","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"739","Burleson city","Texas","TX","56253","1","11","4840","87312","","14.5","97.41","63767","1","15","6501.3857","0.0023871833","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"203","Fountain Valley city","California","CA","56036","1","8","3520","108860","","12.4","112.59","77196","1","11","5895.1875","0.0019609213","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"204","West Sacramento city","California","CA","55991","4","11","4840","87044","","12.4","112.59","77196","1","15","6481.43","0.0023945333","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"391","Anderson city","Indiana","IN","55851","4","6","2640","44974","","21.5","92.95","58671","1","8","1826.6364","0.004883293","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"740","Port Arthur city","Texas","TX","55799","3","10","4400","45357","","14.5","91.08","63767","1","13","3070.32","0.004624925","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
